asset,datetime_et,open,high,low,close,volume,is_or 
MYM,2026-03-26 09:44:00,46604.0,46668.0,46592.0,46663.0,1247,0
MYM,2026-03-27 09:25:00,46009.0,46035.0,46007.0,46020.0,436,0
MYM,2026-03-27 09:26:00,46022.0,46030.0,46018.0,46028.0,266,0
MYM,2026-03-27 09:27:00,46030.0,46030.0,46009.0,46024.0,352,0
MYM,2026-03-27 09:28:00,46026.0,46032.0,46016.0,46028.0,218,0
MYM,2026-03-27 09:29:00,46028.0,46039.0,45995.0,46005.0,483,0
MYM,2026-03-27 09:30:00,46004.0,46018.0,45877.0,45891.0,2991,1
MYM,2026-03-27 09:31:00,45889.0,45897.0,45831.0,45833.0,1965,1
MYM,2026-03-27 09:32:00,45832.0,45851.0,45807.0,45847.0,1598,1
MYM,2026-03-27 09:33:00,45847.0,45870.0,45839.0,45856.0,1073,1
MYM,2026-03-27 09:34:00,45855.0,45857.0,45823.0,45833.0,679,1
MYM,2026-03-27 09:35:00,45836.0,45836.0,45771.0,45781.0,1440,0
MYM,2026-03-27 09:36:00,45781.0,45803.0,45753.0,45753.0,1114,0
MYM,2026-03-27 09:37:00,45754.0,45802.0,45753.0,45790.0,846,0
MYM,2026-03-27 09:38:00,45788.0,45806.0,45779.0,45802.0,980,0
MYM,2026-03-27 09:39:00,45801.0,45820.0,45793.0,45805.0,731,0
MYM,2026-03-27 09:40:00,45806.0,45819.0,45770.0,45791.0,969,0
MYM,2026-03-27 09:41:00,45799.0,45835.0,45765.0,45792.0,865,0
MYM,2026-03-27 09:42:00,45794.0,45820.0,45783.0,45813.0,619,0
MYM,2026-03-27 09:43:00,45815.0,45818.0,45785.0,45805.0,702,0
MYM,2026-03-27 09:44:00,45805.0,45843.0,45805.0,45812.0,555,0
MYM,2026-03-30 09:25:00,45800.0,45830.0,45791.0,45827.0,377,0
MYM,2026-03-30 09:26:00,45826.0,45829.0,45808.0,45808.0,282,0
MYM,2026-03-30 09:27:00,45811.0,45820.0,45805.0,45820.0,230,0
MYM,2026-03-30 09:28:00,45821.0,45829.0,45815.0,45825.0,281,0
MYM,2026-03-30 09:29:00,45825.0,45833.0,45804.0,45829.0,428,0
MYM,2026-03-30 09:30:00,45829.0,45832.0,45756.0,45797.0,2808,1
MYM,2026-03-30 09:31:00,45798.0,45850.0,45794.0,45805.0,1543,1
MYM,2026-03-30 09:32:00,45805.0,45826.0,45798.0,45820.0,831,1
MYM,2026-03-30 09:33:00,45822.0,45871.0,45818.0,45856.0,1179,1
MYM,2026-03-30 09:34:00,45854.0,45855.0,45775.0,45782.0,1034,1
MYM,2026-03-30 09:35:00,45783.0,45785.0,45714.0,45727.0,1352,0
MYM,2026-03-30 09:36:00,45728.0,45772.0,45726.0,45750.0,967,0
MYM,2026-03-30 09:37:00,45750.0,45780.0,45736.0,45769.0,752,0
MYM,2026-03-30 09:38:00,45772.0,45781.0,45739.0,45746.0,632,0
MYM,2026-03-30 09:39:00,45745.0,45767.0,45734.0,45745.0,541,0
MYM,2026-03-30 09:40:00,45742.0,45746.0,45694.0,45698.0,1022,0
MYM,2026-03-30 09:41:00,45698.0,45727.0,45668.0,45691.0,1096,0
MYM,2026-03-30 09:42:00,45692.0,45705.0,45682.0,45703.0,558,0
MYM,2026-03-30 09:43:00,45704.0,45743.0,45701.0,45723.0,761,0
MYM,2026-03-30 09:44:00,45720.0,45724.0,45693.0,45694.0,418,0
NKD,2026-02-25 18:00:00,60015.854998,60015.854998,60015.854998,60015.854998,1,1
NKD,2026-02-25 18:01:00,59960.794581,59965.800073,59905.734163,59905.734163,15,1
NKD,2026-02-25 18:02:00,59900.728671,59900.728671,59875.701208,59875.701208,9,1
NKD,2026-02-25 18:03:00,59865.690223,59865.690223,59865.690223,59865.690223,1,1
NKD,2026-02-25 18:04:00,59835.657268,59835.657268,59830.651776,59835.657268,6,1
NKD,2026-02-25 18:05:00,59860.684731,59865.690223,59860.684731,59865.690223,4,0
NKD,2026-02-25 18:06:00,59870.695716,59870.695716,59870.695716,59870.695716,2,0
NKD,2026-02-25 18:07:00,59850.673746,59850.673746,59840.662761,59840.662761,8,0
NKD,2026-02-25 18:08:00,59865.690223,59865.690223,59865.690223,59865.690223,3,0
NKD,2026-02-25 18:09:00,59875.701208,59900.728671,59875.701208,59900.728671,14,0
NKD,2026-02-25 18:10:00,59890.717686,59890.717686,59860.684731,59860.684731,3,0
NKD,2026-02-25 18:11:00,59850.673746,59850.673746,59850.673746,59850.673746,1,0
NKD,2026-02-25 18:12:00,59850.673746,59850.673746,59850.673746,59850.673746,0,0
NKD,2026-02-25 18:13:00,59820.640791,59820.640791,59800.618821,59800.618821,4,0
NKD,2026-02-25 18:14:00,59820.640791,59820.640791,59800.618821,59800.618821,0,0
NKD,2026-02-26 18:00:00,58734.44892,58759.476382,58624.328085,58664.372025,33,1
NKD,2026-02-26 18:01:00,58604.306115,58649.355547,58579.278653,58649.355547,6,1
NKD,2026-02-26 18:02:00,58604.306115,58649.355547,58579.278653,58649.355547,0,1
NKD,2026-02-26 18:03:00,58604.306115,58649.355547,58579.278653,58649.355547,0,1
NKD,2026-02-26 18:04:00,58564.262175,58564.262175,58509.201758,58509.201758,10,1
NKD,2026-02-26 18:05:00,58519.212743,58519.212743,58519.212743,58519.212743,2,0
NKD,2026-02-26 18:06:00,58519.212743,58519.212743,58519.212743,58519.212743,0,0
NKD,2026-02-26 18:07:00,58519.212743,58519.212743,58519.212743,58519.212743,0,0
NKD,2026-02-26 18:08:00,58519.212743,58519.212743,58519.212743,58519.212743,0,0
NKD,2026-02-26 18:09:00,58519.212743,58519.212743,58519.212743,58519.212743,0,0
NKD,2026-02-26 18:10:00,58519.212743,58519.212743,58519.212743,58519.212743,0,0
NKD,2026-02-26 18:11:00,58519.212743,58519.212743,58519.212743,58519.212743,0,0
NKD,2026-02-26 18:12:00,58539.234713,58539.234713,58539.234713,58539.234713,1,0
NKD,2026-02-26 18:13:00,58559.256683,58559.256683,58559.256683,58559.256683,1,0
NKD,2026-02-26 18:14:00,58559.256683,58559.256683,58559.256683,58559.256683,0,0
NKD,2026-03-01 18:00:00,58313.98755,58313.98755,57733.350421,57783.405346,32,1
NKD,2026-03-01 18:01:00,57763.383376,57808.432808,57738.355914,57788.410839,23,1
NKD,2026-03-01 18:02:00,57863.493226,57888.520688,57858.487733,57888.520688,7,1
NKD,2026-03-01 18:03:00,57843.471256,57883.515196,57833.460271,57833.460271,8,1
NKD,2026-03-01 18:04:00,57863.493226,57863.493226,57863.493226,57863.493226,1,1
NKD,2026-03-01 18:05:00,57893.526181,57923.559136,57893.526181,57923.559136,8,0
NKD,2026-03-01 18:06:00,57978.619553,58028.674478,57978.619553,57978.619553,4,0
NKD,2026-03-01 18:07:00,58068.718418,58158.817283,58068.718418,58098.751373,6,0
NKD,2026-03-01 18:08:00,58163.822776,58198.861223,58163.822776,58173.833761,6,0
NKD,2026-03-01 18:09:00,58183.844746,58198.861223,58183.844746,58198.861223,2,0
NKD,2026-03-01 18:10:00,58183.844746,58183.844746,58183.844746,58183.844746,1,0
NKD,2026-03-01 18:11:00,58173.833761,58193.855731,58173.833761,58193.855731,4,0
NKD,2026-03-01 18:12:00,58163.822776,58178.839253,58163.822776,58178.839253,2,0
NKD,2026-03-01 18:13:00,58188.850238,58188.850238,58113.767851,58113.767851,4,0
NKD,2026-03-01 18:14:00,58023.668986,58023.668986,58013.658001,58013.658001,3,0
NKD,2026-03-02 18:00:00,57618.224094,57628.235079,57618.224094,57628.235079,0,1
NKD,2026-03-02 18:01:00,57618.224094,57628.235079,57618.224094,57628.235079,0,1
NKD,2026-03-02 18:02:00,57618.224094,57628.235079,57618.224094,57628.235079,0,1
NKD,2026-03-02 18:03:00,57628.235079,57628.235079,57628.235079,57628.235079,1,1
NKD,2026-03-02 18:04:00,57628.235079,57628.235079,57628.235079,57628.235079,0,1
NKD,2026-03-02 18:05:00,57628.235079,57628.235079,57628.235079,57628.235079,0,0
NKD,2026-03-02 18:06:00,57628.235079,57628.235079,57628.235079,57628.235079,0,0
NKD,2026-03-02 18:07:00,57628.235079,57628.235079,57628.235079,57628.235079,0,0
NKD,2026-03-02 18:08:00,57628.235079,57628.235079,57628.235079,57628.235079,0,0
NKD,2026-03-02 18:09:00,57628.235079,57628.235079,57628.235079,57628.235079,0,0
NKD,2026-03-02 18:10:00,57653.262541,57663.273526,57653.262541,57663.273526,22,0
NKD,2026-03-02 18:11:00,57618.224094,57618.224094,57613.218601,57613.218601,3,0
NKD,2026-03-02 18:12:00,57618.224094,57618.224094,57618.224094,57618.224094,19,0
NKD,2026-03-02 18:13:00,57593.196631,57593.196631,57593.196631,57593.196631,2,0
NKD,2026-03-02 18:14:00,57588.191139,57593.196631,57588.191139,57593.196631,6,0
NKD,2026-03-03 18:00:00,55260.637129,55315.697547,55260.637129,55315.697547,0,1
NKD,2026-03-03 18:01:00,55260.637129,55315.697547,55260.637129,55315.697547,0,1
NKD,2026-03-03 18:02:00,55260.637129,55315.697547,55260.637129,55315.697547,0,1
NKD,2026-03-03 18:03:00,55315.697547,55315.697547,55315.697547,55315.697547,1,1
NKD,2026-03-03 18:04:00,55240.615159,55240.615159,55240.615159,55240.615159,5,1
NKD,2026-03-03 18:05:00,55200.571219,55200.571219,55190.560234,55190.560234,3,0
NKD,2026-03-03 18:06:00,55190.560234,55190.560234,55190.560234,55190.560234,1,0
NKD,2026-03-03 18:07:00,55175.543757,55175.543757,55170.538264,55170.538264,2,0
NKD,2026-03-03 18:08:00,55175.543757,55175.543757,55170.538264,55170.538264,0,0
NKD,2026-03-03 18:09:00,55105.466862,55105.466862,55105.466862,55105.466862,2,0
NKD,2026-03-03 18:10:00,55105.466862,55105.466862,55105.466862,55105.466862,0,0
NKD,2026-03-03 18:11:00,55185.554742,55185.554742,55185.554742,55185.554742,2,0
NKD,2026-03-03 18:12:00,55185.554742,55185.554742,55185.554742,55185.554742,0,0
NKD,2026-03-03 18:13:00,55185.554742,55185.554742,55185.554742,55185.554742,0,0
NKD,2026-03-03 18:14:00,55200.571219,55200.571219,55200.571219,55200.571219,3,0
NKD,2026-03-04 18:00:00,56336.818015,56361.845478,56336.818015,56361.845478,0,1
NKD,2026-03-04 18:01:00,56311.790553,56311.790553,56311.790553,56311.790553,2,1
NKD,2026-03-04 18:02:00,56311.790553,56311.790553,56311.790553,56311.790553,0,1
NKD,2026-03-04 18:03:00,56311.790553,56311.790553,56311.790553,56311.790553,0,1
NKD,2026-03-04 18:04:00,56311.790553,56311.790553,56311.790553,56311.790553,0,1
NKD,2026-03-04 18:05:00,56311.790553,56311.790553,56311.790553,56311.790553,0,0
NKD,2026-03-04 18:06:00,56311.790553,56311.790553,56311.790553,56311.790553,0,0
NKD,2026-03-04 18:07:00,56336.818015,56376.861955,56336.818015,56371.856463,7,0
NKD,2026-03-04 18:08:00,56376.861955,56376.861955,56376.861955,56376.861955,1,0
NKD,2026-03-04 18:09:00,56376.861955,56376.861955,56376.861955,56376.861955,1,0
NKD,2026-03-04 18:10:00,56376.861955,56376.861955,56376.861955,56376.861955,0,0
NKD,2026-03-04 18:11:00,56376.861955,56376.861955,56376.861955,56376.861955,0,0
NKD,2026-03-04 18:12:00,56406.89491,56406.89491,56406.89491,56406.89491,1,0
NKD,2026-03-04 18:13:00,56406.89491,56406.89491,56406.89491,56406.89491,0,0
NKD,2026-03-04 18:14:00,56406.89491,56406.89491,56406.89491,56406.89491,0,0
NKD,2026-03-05 18:00:00,54509.813255,54509.813255,54509.813255,54509.813255,1,1
NKD,2026-03-05 18:01:00,54404.697913,54409.703405,54404.697913,54409.703405,2,1
NKD,2026-03-05 18:02:00,54404.697913,54409.703405,54404.697913,54409.703405,0,1
NKD,2026-03-05 18:03:00,54404.697913,54409.703405,54404.697913,54409.703405,0,1
NKD,2026-03-05 18:04:00,54494.796778,54494.796778,54494.796778,54494.796778,2,1
NKD,2026-03-05 18:05:00,54514.818748,54524.829733,54514.818748,54524.829733,3,0
NKD,2026-03-05 18:06:00,54524.829733,54534.840718,54524.829733,54534.840718,2,0
NKD,2026-03-05 18:07:00,54524.829733,54534.840718,54524.829733,54534.840718,0,0
NKD,2026-03-05 18:08:00,54539.84621,54564.873673,54539.84621,54564.873673,3,0
NKD,2026-03-05 18:09:00,54574.884658,54574.884658,54574.884658,54574.884658,1,0
NKD,2026-03-05 18:10:00,54604.917613,54619.93409,54604.917613,54619.93409,4,0
NKD,2026-03-05 18:11:00,54604.917613,54619.93409,54604.917613,54619.93409,0,0
NKD,2026-03-05 18:12:00,54629.945075,54629.945075,54629.945075,54629.945075,1,0
NKD,2026-03-05 18:13:00,54629.945075,54629.945075,54629.945075,54629.945075,0,0
NKD,2026-03-05 18:14:00,54629.945075,54629.945075,54629.945075,54629.945075,0,0
NKD,2026-03-08 18:00:00,53758.989381,53758.989381,53158.330282,53158.330282,83,1
NKD,2026-03-08 18:01:00,53148.319297,53148.319297,52918.066642,52918.066642,10,1
NKD,2026-03-08 18:02:00,52837.978762,52923.072135,52777.912852,52923.072135,3,1
NKD,2026-03-08 18:03:00,52913.06115,52963.116075,52873.01721,52873.01721,4,1
NKD,2026-03-08 18:04:00,52712.84145,52712.84145,52412.5119,52412.5119,18,1
NKD,2026-03-08 18:05:00,52492.59978,52492.59978,52307.396558,52307.396558,5,0
NKD,2026-03-08 18:06:00,52352.44599,52362.456975,52227.308678,52237.319663,9,0
NKD,2026-03-08 18:07:00,52157.231783,52157.231783,52152.226291,52152.226291,4,0
NKD,2026-03-08 18:08:00,52277.363603,52277.363603,52157.231783,52157.231783,16,0
NKD,2026-03-08 18:09:00,52152.226291,52152.226291,52152.226291,52152.226291,1,0
NKD,2026-03-08 18:10:00,52062.127426,52062.127426,52047.110948,52047.110948,4,0
NKD,2026-03-08 18:11:00,52062.127426,52062.127426,52047.110948,52047.110948,0,0
NKD,2026-03-08 18:12:00,52177.253753,52177.253753,52177.253753,52177.253753,1,0
NKD,2026-03-08 18:13:00,52212.292201,52212.292201,52147.220798,52162.237276,7,0
NKD,2026-03-08 18:14:00,52192.270231,52192.270231,52177.253753,52177.253753,14,0
NKD,2026-03-09 18:00:00,54609.923105,54669.989015,54604.917613,54669.989015,0,1
NKD,2026-03-09 18:01:00,54609.923105,54669.989015,54604.917613,54669.989015,0,1
NKD,2026-03-09 18:02:00,54609.923105,54669.989015,54604.917613,54669.989015,0,1
NKD,2026-03-09 18:03:00,54649.967045,54649.967045,54649.967045,54649.967045,1,1
NKD,2026-03-09 18:04:00,54649.967045,54649.967045,54649.967045,54649.967045,0,1
NKD,2026-03-09 18:05:00,54649.967045,54649.967045,54649.967045,54649.967045,0,0
NKD,2026-03-09 18:06:00,54649.967045,54649.967045,54649.967045,54649.967045,0,0
NKD,2026-03-09 18:07:00,54649.967045,54649.967045,54649.967045,54649.967045,0,0
NKD,2026-03-09 18:08:00,54710.032955,54710.032955,54710.032955,54710.032955,1,0
NKD,2026-03-09 18:09:00,54790.120835,54790.120835,54790.120835,54790.120835,1,0
NKD,2026-03-09 18:10:00,54790.120835,54790.120835,54790.120835,54790.120835,0,0
NKD,2026-03-09 18:11:00,54790.120835,54790.120835,54790.120835,54790.120835,0,0
NKD,2026-03-09 18:12:00,54770.098865,54770.098865,54770.098865,54770.098865,1,0
NKD,2026-03-09 18:13:00,54770.098865,54770.098865,54770.098865,54770.098865,0,0
NKD,2026-03-09 18:14:00,54770.098865,54770.098865,54770.098865,54770.098865,0,0
NKD,2026-03-10 18:00:00,54995.346027,55020.37349,54865.203222,54865.203222,10,1
NKD,2026-03-10 18:01:00,54995.346027,55020.37349,54865.203222,54865.203222,0,1
NKD,2026-03-10 18:02:00,54995.346027,55020.37349,54865.203222,54865.203222,0,1
NKD,2026-03-10 18:03:00,54995.346027,55020.37349,54865.203222,54865.203222,0,1
NKD,2026-03-10 18:04:00,54910.252655,54910.252655,54910.252655,54910.252655,1,1
NKD,2026-03-10 18:05:00,54910.252655,54910.252655,54910.252655,54910.252655,0,0
NKD,2026-03-10 18:06:00,54900.24167,54900.24167,54900.24167,54900.24167,1,0
NKD,2026-03-10 18:07:00,54870.208715,54870.208715,54870.208715,54870.208715,4,0
NKD,2026-03-10 18:08:00,54870.208715,54870.208715,54870.208715,54870.208715,0,0
NKD,2026-03-10 18:09:00,54870.208715,54870.208715,54870.208715,54870.208715,0,0
NKD,2026-03-10 18:10:00,54875.214207,54875.214207,54875.214207,54875.214207,4,0
NKD,2026-03-10 18:11:00,54875.214207,54875.214207,54875.214207,54875.214207,0,0
NKD,2026-03-10 18:12:00,54875.214207,54875.214207,54875.214207,54875.214207,0,0
NKD,2026-03-10 18:13:00,54875.214207,54875.214207,54875.214207,54875.214207,0,0
NKD,2026-03-10 18:14:00,54875.214207,54875.214207,54875.214207,54875.214207,0,0
NKD,2026-03-11 18:00:00,54760.08788,54760.08788,54760.08788,54760.08788,1,1
NKD,2026-03-11 18:01:00,54760.08788,54760.08788,54760.08788,54760.08788,0,1
NKD,2026-03-11 18:02:00,54760.08788,54760.08788,54760.08788,54760.08788,0,1
NKD,2026-03-11 18:03:00,54760.08788,54760.08788,54760.08788,54760.08788,0,1
NKD,2026-03-11 18:04:00,54720.04394,54720.04394,54720.04394,54720.04394,1,1
NKD,2026-03-11 18:05:00,54710.032955,54710.032955,54710.032955,54710.032955,1,0
NKD,2026-03-11 18:06:00,54710.032955,54710.032955,54710.032955,54710.032955,0,0
NKD,2026-03-11 18:07:00,54710.032955,54710.032955,54710.032955,54710.032955,0,0
NKD,2026-03-11 18:08:00,54710.032955,54710.032955,54710.032955,54710.032955,0,0
NKD,2026-03-11 18:09:00,54710.032955,54710.032955,54710.032955,54710.032955,0,0
NKD,2026-03-11 18:10:00,54710.032955,54710.032955,54710.032955,54710.032955,0,0
NKD,2026-03-11 18:11:00,54710.032955,54710.032955,54710.032955,54710.032955,0,0
NKD,2026-03-11 18:12:00,54710.032955,54710.032955,54710.032955,54710.032955,0,0
NKD,2026-03-11 18:13:00,54710.032955,54710.032955,54710.032955,54710.032955,0,0
NKD,2026-03-11 18:14:00,54710.032955,54710.032955,54710.032955,54710.032955,0,0
NKD,2026-03-12 18:00:00,53670.0,53670.0,53670.0,53670.0,0,1
NKD,2026-03-12 18:01:00,53680.0,53680.0,53660.0,53660.0,2,1
NKD,2026-03-12 18:02:00,53680.0,53680.0,53660.0,53660.0,0,1
NKD,2026-03-12 18:03:00,53595.0,53595.0,53595.0,53595.0,1,1
NKD,2026-03-12 18:04:00,53595.0,53595.0,53595.0,53595.0,0,1
NKD,2026-03-12 18:05:00,53590.0,53590.0,53590.0,53590.0,1,0
NKD,2026-03-12 18:06:00,53590.0,53590.0,53590.0,53590.0,0,0
NKD,2026-03-12 18:07:00,53555.0,53570.0,53555.0,53570.0,2,0
NKD,2026-03-12 18:08:00,53555.0,53570.0,53555.0,53570.0,0,0
NKD,2026-03-12 18:09:00,53535.0,53535.0,53505.0,53505.0,5,0
NKD,2026-03-12 18:10:00,53535.0,53535.0,53505.0,53505.0,0,0
NKD,2026-03-12 18:11:00,53460.0,53460.0,53460.0,53460.0,1,0
NKD,2026-03-12 18:12:00,53505.0,53505.0,53505.0,53505.0,1,0
NKD,2026-03-12 18:13:00,53505.0,53505.0,53505.0,53505.0,0,0
NKD,2026-03-12 18:14:00,53505.0,53505.0,53505.0,53505.0,0,0
NKD,2026-03-15 18:00:00,53000.0,53000.0,52850.0,52920.0,8,1
NKD,2026-03-15 18:01:00,52930.0,53050.0,52930.0,53040.0,32,1
NKD,2026-03-15 18:02:00,53060.0,53060.0,53060.0,53060.0,2,1
NKD,2026-03-15 18:03:00,53065.0,53100.0,53065.0,53100.0,2,1
NKD,2026-03-15 18:04:00,53065.0,53100.0,53065.0,53100.0,0,1
NKD,2026-03-15 18:05:00,53030.0,53030.0,53030.0,53030.0,1,0
NKD,2026-03-15 18:06:00,53070.0,53070.0,53070.0,53070.0,1,0
NKD,2026-03-15 18:07:00,53070.0,53070.0,53070.0,53070.0,0,0
NKD,2026-03-15 18:08:00,53070.0,53070.0,53070.0,53070.0,0,0
NKD,2026-03-15 18:09:00,53045.0,53045.0,53015.0,53015.0,3,0
NKD,2026-03-15 18:10:00,53045.0,53045.0,53015.0,53015.0,0,0
NKD,2026-03-15 18:11:00,52990.0,53015.0,52990.0,53015.0,15,0
NKD,2026-03-15 18:12:00,53005.0,53005.0,53005.0,53005.0,1,0
NKD,2026-03-15 18:13:00,53005.0,53005.0,52960.0,52960.0,3,0
NKD,2026-03-15 18:14:00,53005.0,53005.0,52960.0,52960.0,0,0
NKD,2026-03-16 18:00:00,54300.0,54300.0,54300.0,54300.0,0,1
NKD,2026-03-16 18:01:00,54300.0,54300.0,54300.0,54300.0,0,1
NKD,2026-03-16 18:02:00,54215.0,54215.0,54200.0,54200.0,4,1
NKD,2026-03-16 18:03:00,54205.0,54245.0,54205.0,54245.0,2,1
NKD,2026-03-16 18:04:00,54215.0,54215.0,54175.0,54180.0,6,1
NKD,2026-03-16 18:05:00,54215.0,54215.0,54175.0,54180.0,0,0
NKD,2026-03-16 18:06:00,54215.0,54215.0,54175.0,54180.0,0,0
NKD,2026-03-16 18:07:00,54215.0,54215.0,54175.0,54180.0,0,0
NKD,2026-03-16 18:08:00,54200.0,54200.0,54200.0,54200.0,1,0
NKD,2026-03-16 18:09:00,54170.0,54170.0,54170.0,54170.0,1,0
NKD,2026-03-16 18:10:00,54145.0,54145.0,54130.0,54130.0,2,0
NKD,2026-03-16 18:11:00,54130.0,54130.0,54130.0,54130.0,1,0
NKD,2026-03-16 18:12:00,54130.0,54130.0,54130.0,54130.0,0,0
NKD,2026-03-16 18:13:00,54145.0,54145.0,54145.0,54145.0,1,0
NKD,2026-03-16 18:14:00,54145.0,54145.0,54145.0,54145.0,0,0
NKD,2026-03-17 18:00:00,54315.0,54315.0,54310.0,54310.0,0,1
NKD,2026-03-17 18:01:00,54315.0,54315.0,54310.0,54310.0,0,1
NKD,2026-03-17 18:02:00,54315.0,54315.0,54310.0,54310.0,0,1
NKD,2026-03-17 18:03:00,54315.0,54315.0,54310.0,54310.0,0,1
NKD,2026-03-17 18:04:00,54315.0,54315.0,54310.0,54310.0,0,1
NKD,2026-03-17 18:05:00,54315.0,54315.0,54310.0,54310.0,0,0
NKD,2026-03-17 18:06:00,54315.0,54315.0,54310.0,54310.0,0,0
NKD,2026-03-17 18:07:00,54315.0,54315.0,54310.0,54310.0,0,0
NKD,2026-03-17 18:08:00,54315.0,54315.0,54310.0,54310.0,0,0
NKD,2026-03-17 18:09:00,54315.0,54315.0,54310.0,54310.0,0,0
NKD,2026-03-17 18:10:00,54315.0,54315.0,54310.0,54310.0,0,0
NKD,2026-03-17 18:11:00,54315.0,54315.0,54310.0,54310.0,0,0
NKD,2026-03-17 18:12:00,54315.0,54315.0,54310.0,54310.0,0,0
NKD,2026-03-17 18:13:00,54315.0,54315.0,54310.0,54310.0,0,0
NKD,2026-03-17 18:14:00,54315.0,54315.0,54310.0,54310.0,0,0
NKD,2026-03-18 18:00:00,53325.0,53325.0,53310.0,53325.0,0,1
NKD,2026-03-18 18:01:00,53500.0,53500.0,53500.0,53500.0,1,1
NKD,2026-03-18 18:02:00,53500.0,53500.0,53500.0,53500.0,0,1
NKD,2026-03-18 18:03:00,53500.0,53500.0,53500.0,53500.0,0,1
NKD,2026-03-18 18:04:00,53500.0,53500.0,53500.0,53500.0,0,1
NKD,2026-03-18 18:05:00,53500.0,53500.0,53500.0,53500.0,0,0
NKD,2026-03-18 18:06:00,53500.0,53500.0,53500.0,53500.0,0,0
NKD,2026-03-18 18:07:00,53500.0,53500.0,53500.0,53500.0,0,0
NKD,2026-03-18 18:08:00,53500.0,53500.0,53500.0,53500.0,0,0
