asset,date,open,high,low,close,volume
NQ,2025-09-11,24672.956209,24743.701008,24603.497679,24703.312159,348270
NQ,2025-09-12,24738.298678,24859.979733,24697.909829,24814.960315,320482
NQ,2025-09-15,24879.273769,25021.020622,24874.128693,25001.469332,174748
NQ,2025-09-16,25050.60481,25062.438486,24962.109498,24997.353271,70480
NQ,2025-09-17,24985.262341,25013.045753,24700.225113,24963.653021,93170
NQ,2025-09-18,25144.759707,25282.390498,25062.69574,25182.06151,49073
NQ,2025-09-19,25237.08478,25359.613449,25176.202551,25332.101814,396362
NQ,2025-09-22,25285.739615,25501.502157,25284.465928,25469.914725,386397
NQ,2025-09-23,25474.754734,25483.670542,25250.076385,25304.335442,487796
NQ,2025-09-24,25356.811338,25371.07663,25093.667647,25216.451054,450803
NQ,2025-09-25,25041.955963,25164.73937,24885.292488,25102.328717,571180
NQ,2025-09-26,25121.434019,25215.432104,24984.640058,25195.053115,429701
NQ,2025-09-29,25321.657582,25448.771524,25250.076385,25281.40908,416494
NQ,2025-09-30,25290.834362,25385.851396,25190.72258,25308.920714,430578
NQ,2025-10-01,25232.24477,25511.182177,25194.543641,25483.161067,364163
NQ,2025-10-02,25642.117178,25645.938239,25467.367351,25580.725475,373070
NQ,2025-10-03,25609.765534,25644.919289,25395.531416,25455.394695,420546
NQ,2025-10-06,25692.045701,25731.275254,25584.291798,25661.22248,323901
NQ,2025-10-07,25715.2268,25743.502647,25458.196806,25529.523266,456287
NQ,2025-10-08,25554.997002,25845.39759,25549.138043,25834.443884,363022
NQ,2025-10-09,25808.970148,25814.829107,25637.531906,25766.429009,420963
NQ,2025-10-10,25792.666957,25869.088164,24616.289838,24646.348847,839312
NQ,2025-10-13,25295.164897,25438.072555,25193.015217,25376.426114,451090
NQ,2025-10-14,25105.640303,25420.24094,24883.764064,25225.366861,525225
NQ,2025-10-15,25476.283159,25590.91497,25130.604564,25413.872506,521616
NQ,2025-10-16,25519.843247,25656.637208,25110.480313,25264.086939,622681
NQ,2025-10-17,25204.987872,25530.542216,25140.029846,25507.870591,514832
NQ,2025-10-20,25594.990767,25834.953358,25590.660232,25806.677512,330709
NQ,2025-10-21,25780.184826,25828.839662,25680.837257,25744.012122,356093
NQ,2025-10-22,25744.266859,25768.466908,25274.785908,25514.493762,601850
NQ,2025-10-23,25490.293713,25775.344817,25472.716836,25757.003727,413911
NQ,2025-10-24,25949.075695,26055.301173,25911.629303,25993.654732,361988
NQ,2025-10-27,26304.943784,26506.441034,26285.329007,26496.506277,330363
NQ,2025-10-28,26545.161112,26728.57201,26498.798913,26668.453993,362078
NQ,2025-10-29,26763.725765,26879.631263,26542.868476,26717.873041,460297
NQ,2025-10-30,26620.308633,26678.643488,26342.89965,26644.763419,496630
NQ,2025-10-31,26695.710891,26695.965628,26379.327092,26475.363076,496778
NQ,2025-11-03,26732.902545,26763.725765,26508.478933,26604.260179,372222
NQ,2025-11-04,26229.796263,26384.167102,26006.3916,26061.669607,497979
NQ,2025-11-05,26026.261114,26370.411285,25970.983107,26216.54992,429638
NQ,2025-11-06,26160.507702,26172.480358,25675.233035,25791.138533,626233
NQ,2025-11-07,25586.329697,25706.310993,25177.476238,25704.782569,590952
NQ,2025-11-10,26022.694791,26248.646828,25934.300928,26208.143588,487414
NQ,2025-11-11,26090.200191,26183.179327,25961.303088,26145.22346,425212
NQ,2025-11-12,26266.987917,26269.280554,25971.74732,26110.57918,506520
NQ,2025-11-13,25960.029401,25985.2484,25476.283159,25562.89386,627032
NQ,2025-11-14,25191.996267,25772.542706,25092.648698,25624.030826,646843
NQ,2025-11-17,25471.443149,25732.548941,25200.4026,25377.445064,589977
NQ,2025-11-18,25186.646783,25302.55228,24838.166077,24996.103239,679122
NQ,2025-11-19,25077.873931,25461.508392,24971.393715,25431.704121,627692
NQ,2025-11-20,25689.24359,25789.610109,24529.424399,24529.933874,824955
NQ,2025-11-21,24662.142563,25062.334952,24380.657782,24810.399705,646255
NQ,2025-11-24,24986.932694,25467.112614,24981.328472,25435.779919,463210
NQ,2025-11-25,25328.280754,25611.548696,25068.193911,25539.458023,500071
NQ,2025-11-26,25700.197296,25856.860771,25610.020271,25793.685906,411522
NQ,2025-11-27,25780.949039,25797.506967,25764.900585,25781.203776,15063
NQ,2025-11-28,25838.519681,25982.955763,25811.008047,25967.416784,135829
NQ,2025-12-01,25733.56789,25978.879966,25686.950953,25881.06082,428621
NQ,2025-12-02,25975.823117,26156.431904,25896.090324,26088.926504,469058
NQ,2025-12-03,25978.370491,26171.970883,25911.88404,26131.72238,376433
NQ,2025-12-04,26199.22778,26200.24673,25971.74732,26118.2213,429467
NQ,2025-12-05,26166.621398,26358.183891,26137.326602,26222.663617,409201
NQ,2025-12-08,26279.724785,26350.796508,26049.187476,26193.878296,399075
NQ,2025-12-09,26103.956008,26223.427829,26044.347467,26162.800338,328595
NQ,2025-12-10,26133.250804,26360.986002,26012.505297,26289.404805,467199
NQ,2025-12-11,26129.429744,26351.56072,25871.380801,26324.303823,491852
NQ,2025-12-12,26044.602204,26104.974958,25593.971818,25680.073045,605930
NQ,2025-12-15,25889.467153,25891.505052,25507.615854,25577.159152,191586
NQ,2025-12-16,25462.782079,25680.073045,25405.466173,25560.091749,84052
NQ,2025-12-17,25659.184581,25682.620418,25121.688756,25203.714186,60554
NQ,2025-12-18,25522.645358,25655.108784,25401.89985,25449.280999,50233
NQ,2025-12-19,25592.829919,25834.012288,25588.541111,25831.237177,387174
NQ,2025-12-22,26016.160478,26030.288316,25862.01568,25934.925413,298007
NQ,2025-12-23,25878.414063,26058.291708,25862.267963,26047.191264,273082
NQ,2025-12-24,26030.540599,26128.42633,26019.440155,26100.927503,127555
NQ,2025-12-25,26030.540599,26128.42633,26019.440155,26100.927503,0
NQ,2025-12-26,26135.490249,26172.071257,26070.149,26092.097605,201652
NQ,2025-12-29,25941.484766,26054.759749,25882.198305,25979.579471,271241
NQ,2025-12-30,25927.356928,26029.279185,25902.633213,25910.45398,250134
NQ,2025-12-31,25913.229091,25926.60008,25661.198561,25667.001066,259885
NQ,2026-01-02,25921.554424,26039.370497,25495.953319,25626.383533,460479
NQ,2026-01-05,25876.648083,25942.74618,25771.698433,25811.8114,364483
NQ,2026-01-06,25870.08873,26073.68096,25841.833055,26067.121607,369132
NQ,2026-01-07,26026.251791,26233.628263,26006.321449,26071.662697,400202
NQ,2026-01-08,26021.962983,26038.613649,25802.476936,25946.782705,418753
NQ,2026-01-09,25948.800967,26222.780102,25849.401539,26168.539297,415671
NQ,2026-01-12,25981.34545,26258.099696,25978.570339,26179.135175,327744
NQ,2026-01-13,26187.460508,26280.552866,26038.865932,26134.7334,459408
NQ,2026-01-14,25974.786097,26025.747225,25652.873228,25845.86958,548701
NQ,2026-01-15,26161.475378,26189.731053,25910.958546,25941.737049,461039
NQ,2026-01-16,26104.20718,26127.417199,25825.182389,25915.751919,404997
NQ,2026-01-19,25522.190731,25649.341269,25466.940795,25630.167775,66728
NQ,2026-01-20,25474.004714,25661.95541,25327.176117,25372.334741,520761
NQ,2026-01-21,25426.575545,25887.748527,25356.945489,25742.433627,636344
NQ,2026-01-22,25963.937936,25966.713047,25769.932453,25864.033942,420731
NQ,2026-01-23,25841.833055,26081.75401,25795.917583,25914.995071,400026
NQ,2026-01-26,25984.120561,26173.332671,25938.961938,26097.395544,330941
NQ,2026-01-27,26220.004991,26356.489993,26153.906894,26348.416943,340235
NQ,2026-01-28,26492.218146,26541.161011,26230.600869,26508.111963,401624
NQ,2026-01-29,26372.131527,26414.010474,25769.175605,26219.752708,581244
NQ,2026-01-30,26070.149,26176.86463,25802.224653,25873.368406,548798
NQ,2026-02-02,25775.734958,26186.451377,25772.959847,26109.505119,366068
NQ,2026-02-03,26171.566691,26189.226488,25449.280999,25653.377794,604817
NQ,2026-02-04,25617.301352,25621.842442,25009.804339,25345.592763,624463
NQ,2026-02-05,24996.43335,25188.672853,24630.118706,24648.283069,585218
NQ,2026-02-06,24986.59432,25452.308392,24926.298728,25337.015147,456751
NQ,2026-02-09,25286.558585,25660.946278,25183.374914,25593.082202,357054
NQ,2026-02-10,25608.219171,25679.615206,25428.341525,25487.880269,366889
NQ,2026-02-11,25650.602683,25697.779569,25287.06315,25509.576591,420356
NQ,2026-02-12,25577.69295,25624.365271,24947.238202,25048.655892,577034
NQ,2026-02-13,24968.934524,25223.740164,24803.184716,24999.713027,492045
NQ,2026-02-16,24988.864866,25023.932177,24896.024791,24973.223331,57667
NQ,2026-02-17,24884.419781,25117.024534,24672.502219,24994.415088,505735
NQ,2026-02-18,25036.041752,25357.702338,24978.016705,25164.20142,433911
NQ,2026-02-19,25060.513184,25187.411439,24974.989311,25062.78373,404436
NQ,2026-02-20,24940.931131,25369.055064,24903.845558,25306.488927,503157
NQ,2026-02-23,25209.107761,25268.646505,24893.24968,25012.57945,467902
NQ,2026-02-24,25031.500661,25307.750341,24919.991658,25244.679638,410047
NQ,2026-02-25,25389.994538,25727.548941,25386.462578,25694.24761,319185
NQ,2026-02-26,25573.404142,25573.404142,25088.768859,25256.53693,489877
NQ,2026-02-27,25041.844256,25265.366828,25008.290642,25180.599803,418199
NQ,2026-03-02,24869.535095,25330.203511,24829.674411,25223.992447,419331
NQ,2026-03-03,24759.035223,25076.911567,24574.364205,24935.380909,488308
NQ,2026-03-04,25080.443527,25448.019585,25052.692417,25367.541367,400589
NQ,2026-03-05,25215.919397,25439.946535,24998.703895,25238.877133,494120
NQ,2026-03-06,24910.657194,25153.857825,24825.637886,24886.438044,451381
NQ,2026-03-09,24655.346988,25286.810867,24535.008086,25185.897742,458398
NQ,2026-03-10,25219.199074,25447.767302,25119.547363,25238.877133,418377
NQ,2026-03-11,25263.348566,25409.92488,25100.626152,25173.283602,365178
NQ,2026-03-12,25001.983572,25061.270033,24741.627709,24792.84112,415548
NQ,2026-03-13,24870.544227,25031.752944,24555.947559,24557.461256,407020
NQ,2026-03-16,24880.887822,25042.853388,24835.476916,24879.878691,176220
NQ,2026-03-17,25009.552056,25123.331605,24956.572666,25034.275772,53717
NQ,2026-03-18,24937.903738,25006.27238,24572.345942,24617.504566,48434
NQ,2026-03-19,24432.328981,24696.973652,24335.200098,24617.0,23377
NQ,2026-03-20,24487.25,24491.25,23971.25,24217.25,443113
NQ,2026-03-23,24493.25,24690.0,24308.5,24400.0,402998
NQ,2026-03-24,24254.25,24550.0,24134.0,24403.75,399753
NQ,2026-03-25,24430.75,24526.0,24286.5,24367.75,376595
NQ,2026-03-26,24156.25,24242.5,23763.25,23822.0,412821
NQ,2026-03-27,23654.5,23664.0,23232.5,23254.25,402955
NQ,2026-03-30,23508.75,23538.25,23024.5,23106.25,389834
ZB,2025-02-25,115.332291,115.700471,115.148202,115.4857,275980
ZB,2025-02-26,115.577745,116.160696,115.332291,116.068651,141405
ZB,2025-02-27,115.424336,115.915243,115.332291,115.915243,38758
ZB,2025-02-28,116.160696,116.651602,115.761834,116.467512,4823
ZB,2025-03-03,116.130014,117.203872,116.130014,117.081145,783
ZB,2025-03-04,117.234553,117.510688,115.884561,115.884561,923
ZB,2025-03-05,116.498194,116.498194,115.30161,115.4857,449
ZB,2025-03-06,115.393655,115.393655,114.534569,115.056157,50
ZB,2025-03-07,115.639108,115.66979,114.718659,114.902749,122
ZB,2025-03-10,115.884561,116.160696,115.823198,115.915243,65
ZB,2025-03-11,116.099333,116.099333,115.30161,115.332291,121
ZB,2025-03-12,114.810704,114.810704,114.718659,114.718659,3
ZB,2025-03-13,114.56525,115.148202,114.56525,115.11752,63
ZB,2025-03-14,114.810704,114.994793,114.810704,114.872067,8
ZB,2025-03-17,115.577745,115.577745,115.148202,115.209565,17
ZB,2025-03-18,114.93343,115.4857,114.93343,115.455018,49
ZB,2025-03-19,115.056157,115.823198,115.025475,115.823198,282
ZB,2025-03-20,116.776602,116.807357,115.730933,115.853953,246190
ZB,2025-03-21,116.038483,116.161502,115.484893,115.577158,246220
ZB,2025-03-24,114.992814,115.023569,114.439224,114.500734,203309
ZB,2025-03-25,114.408469,114.931304,114.377714,114.654509,201148
ZB,2025-03-26,114.254695,114.469979,113.9779,114.10092,259559
ZB,2025-03-27,113.79337,113.9779,113.60884,113.885635,212146
ZB,2025-03-28,114.808284,115.331118,114.716019,115.300363,263738
ZB,2025-03-31,116.099992,116.192257,115.238853,115.946218,451360
ZB,2025-04-01,116.376787,117.022641,116.315277,116.499807,353615
ZB,2025-04-02,117.360946,117.360946,115.730933,116.930377,408590
ZB,2025-04-03,117.914535,118.25284,117.422456,117.760761,451828
ZB,2025-04-04,119.144734,119.606058,118.160575,118.49888,680708
ZB,2025-04-07,117.422456,117.699251,114.900549,115.331118,840148
ZB,2025-04-08,114.408469,115.515648,113.147516,113.147516,668527
ZB,2025-04-09,112.163357,113.885635,111.117688,113.332046,768757
ZB,2025-04-10,113.055251,113.516575,111.702032,111.855807,502002
ZB,2025-04-11,110.994668,112.009582,109.88749,111.209953,491096
ZB,2025-04-14,112.317132,112.747701,111.794297,112.470907,265530
ZB,2025-04-15,112.194112,113.209026,112.132602,112.901476,224084
ZB,2025-04-16,112.870721,113.639595,112.563171,113.516575,274331
ZB,2025-04-17,113.147516,113.332046,112.440152,112.624681,179075
ZB,2025-04-21,111.794297,112.317132,111.056178,111.302218,240677
ZB,2025-04-22,111.825052,112.101847,111.486748,111.702032,209648
ZB,2025-04-23,113.824125,114.131675,112.194112,112.470907,367240
ZB,2025-04-24,113.086006,113.424311,112.870721,113.147516,177591
ZB,2025-04-25,113.9779,114.439224,113.67035,114.408469,200736
ZB,2025-04-28,113.85488,114.685264,113.824125,114.562244,209166
ZB,2025-04-29,114.469979,115.331118,114.439224,115.085079,188021
ZB,2025-04-30,115.023569,115.300363,114.592999,114.777529,405834
ZB,2025-05-01,114.992814,115.023569,113.91639,114.22394,236784
ZB,2025-05-02,113.270536,113.60884,112.932231,113.209026,217598
ZB,2025-05-05,112.932231,112.962986,112.317132,112.655436,178265
ZB,2025-05-06,112.378642,113.147516,112.194112,113.086006,229026
ZB,2025-05-07,113.332046,113.762615,113.332046,113.60884,196555
ZB,2025-05-08,113.54733,113.578085,112.255622,112.440152,255860
ZB,2025-05-09,112.470907,112.778456,112.378642,112.470907,145169
ZB,2025-05-12,111.579013,112.040337,111.425238,111.517503,218911
ZB,2025-05-13,111.486748,111.609768,110.810138,111.332973,237831
ZB,2025-05-14,111.025423,111.117688,110.410324,110.502589,228477
ZB,2025-05-15,110.871648,111.732787,110.717874,111.640523,231099
ZB,2025-05-16,112.132602,112.163357,110.748629,110.963913,197279
ZB,2025-05-19,110.102774,111.486748,110.041264,111.455993,271985
ZB,2025-05-20,110.656364,110.871648,110.256549,110.656364,220031
ZB,2025-05-21,109.948999,110.318059,108.995596,108.995596,431327
ZB,2025-05-22,108.749556,109.733715,108.503516,109.672205,318549
ZB,2025-05-23,110.102774,110.133529,109.64145,109.82598,182771
ZB,2025-05-26,109.82598,110.133529,109.76447,110.072019,13725
ZB,2025-05-27,110.533344,111.209953,110.318059,110.902403,172745
ZB,2025-05-28,110.625609,110.779384,110.195039,110.564099,84645
ZB,2025-05-29,110.933158,111.517503,110.840893,111.363728,14974
ZB,2025-05-30,111.332973,111.763542,111.209953,111.486748,4033
ZB,2025-06-02,110.994668,111.179198,110.533344,111.025423,399
ZB,2025-06-03,111.179198,111.394483,110.656364,110.840893,445
ZB,2025-06-04,111.394483,112.470907,111.394483,112.286377,478
ZB,2025-06-05,112.532417,112.624681,112.040337,112.163357,291
ZB,2025-06-06,111.332973,111.363728,110.810138,110.810138,103
ZB,2025-06-09,110.717874,111.179198,110.656364,111.148443,7
ZB,2025-06-10,111.425238,111.425238,111.209953,111.394483,28
ZB,2025-06-11,111.609768,112.009582,111.579013,111.794297,122
ZB,2025-06-12,112.747701,112.839966,112.563171,112.839966,8
ZB,2025-06-13,112.132602,112.132602,111.978827,112.101847,39
ZB,2025-06-16,111.855807,112.071092,111.855807,112.071092,141
ZB,2025-06-17,112.286377,112.286377,112.286377,112.286377,2
ZB,2025-06-18,112.687841,112.934895,112.162849,112.255495,204425
ZB,2025-06-19,112.34814,112.440786,112.193731,112.286377,8067
ZB,2025-06-20,111.915795,112.626077,111.699622,112.379022,165548
ZB,2025-06-23,112.84225,113.367241,112.656959,112.687841,240342
ZB,2025-06-24,112.471668,113.459887,112.440786,113.305478,235490
ZB,2025-06-25,112.996659,113.367241,112.687841,113.305478,188446
ZB,2025-06-26,113.52165,113.830469,113.089305,113.706942,219447
ZB,2025-06-27,113.305478,113.923114,112.996659,113.212832,254851
ZB,2025-06-30,113.583414,114.170169,113.274596,114.077524,407940
ZB,2025-07-01,114.139287,114.293697,113.583414,114.139287,244407
ZB,2025-07-02,113.120187,113.583414,113.058423,113.552532,182451
ZB,2025-07-03,113.058423,113.212832,112.749604,112.965777,131918
ZB,2025-07-04,113.089305,113.212832,112.811368,112.934895,16372
ZB,2025-07-07,112.440786,112.50255,111.792267,112.131968,220172
ZB,2025-07-08,111.421685,112.00844,111.32904,111.915795,170623
ZB,2025-07-09,112.070204,112.84225,112.070204,112.84225,217438
ZB,2025-07-10,112.718723,112.934895,112.379022,112.749604,170411
ZB,2025-07-11,112.039322,112.131968,111.483449,111.66874,193017
ZB,2025-07-14,111.452567,111.761385,111.143749,111.32904,183362
ZB,2025-07-15,111.730504,111.730504,110.618757,110.680521,272864
ZB,2025-07-16,110.989339,111.390803,110.032002,110.804048,462686
ZB,2025-07-17,111.020221,111.267276,110.711403,110.927576,161038
ZB,2025-07-18,111.236394,111.32904,110.927576,111.236394,114327
ZB,2025-07-21,112.162849,112.440786,111.854031,111.946677,202277
ZB,2025-07-22,112.101086,112.718723,112.070204,112.440786,204578
ZB,2025-07-23,112.039322,112.193731,111.761385,112.131968,218685
ZB,2025-07-24,111.390803,112.162849,111.359922,112.101086,171086
ZB,2025-07-25,111.761385,112.379022,111.66874,112.193731,161257
ZB,2025-07-28,111.946677,112.162849,111.761385,111.854031,148586
ZB,2025-07-29,112.255495,113.336359,112.193731,113.305478,343235
ZB,2025-07-30,112.626077,112.934895,112.440786,112.656959,218776
ZB,2025-07-31,113.027541,113.274596,112.595195,112.626077,336206
ZB,2025-08-01,113.892233,114.478988,113.830469,114.201051,295859
ZB,2025-08-04,114.478988,114.633397,114.077524,114.571633,202829
ZB,2025-08-05,114.262815,114.84957,114.201051,114.571633,236250
ZB,2025-08-06,114.201051,114.448106,112.996659,114.046642,367687
ZB,2025-08-07,114.293697,114.540751,113.984878,114.01576,232562
ZB,2025-08-08,113.737823,113.768705,113.490769,113.645178,143327
ZB,2025-08-11,113.861351,114.046642,113.645178,113.645178,129122
ZB,2025-08-12,113.274596,113.429005,112.965777,113.367241,197393
ZB,2025-08-13,113.923114,114.293697,113.892233,114.139287,159500
ZB,2025-08-14,113.861351,113.892233,113.274596,113.429005,192208
ZB,2025-08-15,113.027541,113.151068,112.595195,112.749604,186414
ZB,2025-08-18,112.84225,112.873132,112.255495,112.533432,147810
ZB,2025-08-19,112.718723,113.058423,112.718723,112.904014,143432
ZB,2025-08-20,112.934895,113.367241,112.934895,113.120187,189341
ZB,2025-08-21,112.934895,113.027541,112.409904,112.780486,194155
ZB,2025-08-22,113.120187,113.768705,113.027541,113.614296,260446
ZB,2025-08-25,113.120187,113.459887,113.027541,113.336359,113517
ZB,2025-08-26,113.027541,113.305478,112.749604,113.058423,105598
ZB,2025-08-27,112.656959,113.305478,112.564313,113.18195,70631
ZB,2025-08-28,113.367241,113.892233,113.274596,113.861351,17617
ZB,2025-08-29,113.367241,113.490769,113.089305,113.305478,3631
ZB,2025-09-01,112.904014,113.027541,112.904014,112.934895,95
ZB,2025-09-02,112.533432,112.780486,112.440786,112.687841,1558
ZB,2025-09-03,112.873132,113.737823,112.84225,113.583414,298
ZB,2025-09-04,113.861351,114.293697,113.552532,114.293697,106
ZB,2025-09-05,115.281915,115.559852,115.251034,115.436325,119
ZB,2025-09-08,116.115725,116.393662,116.115725,116.115725,238
ZB,2025-09-09,116.301016,116.424544,116.02308,116.146607,140
ZB,2025-09-10,116.301016,116.918653,116.115725,116.609835,1587
ZB,2025-09-11,117.19659,117.19659,116.918653,116.949535,193
ZB,2025-09-12,116.115725,116.115725,116.115725,116.115725,1
ZB,2025-09-15,116.764244,116.949535,116.764244,116.856889,53
ZB,2025-09-16,116.856889,117.073062,116.795126,117.04218,19
ZB,2025-09-17,117.103944,117.505408,116.331898,116.331898,76
ZB,2025-09-18,115.652498,115.992198,115.621616,115.806907,90
ZB,2025-09-19,115.558993,115.713939,115.2491,115.466025,163136
ZB,2025-09-22,115.404046,115.466025,115.063164,115.187121,217934
ZB,2025-09-23,115.435036,115.868885,115.187121,115.837896,234781
ZB,2025-09-24,115.528003,115.589982,115.187121,115.404046,227837
ZB,2025-09-25,115.156132,115.373057,114.784261,115.311078,235842
ZB,2025-09-26,115.218111,115.68295,114.908218,115.218111,223524
ZB,2025-09-29,115.497014,115.961853,115.466025,115.837896,161187
ZB,2025-09-30,115.837896,116.240757,115.497014,115.589982,410636
ZB,2025-10-01,116.147789,116.395703,115.744928,116.054821,216066
ZB,2025-10-02,115.961853,116.426692,115.837896,116.302735,191111
ZB,2025-10-03,116.240757,116.364714,115.868885,115.930864,187983
ZB,2025-10-06,115.342068,115.775917,115.218111,115.404046,196909
ZB,2025-10-07,115.558993,116.023832,115.404046,115.837896,220369
ZB,2025-10-08,116.209767,116.240757,115.713939,116.054821,232458
ZB,2025-10-09,115.713939,115.837896,115.528003,115.806907,234751
ZB,2025-10-10,116.51966,117.35637,116.364714,117.325381,381125
ZB,2025-10-13,116.736585,117.015488,116.364714,116.984499,110348
ZB,2025-10-14,117.139445,117.418349,116.922521,117.139445,243108
ZB,2025-10-15,117.418349,117.759231,116.891531,117.170435,281717
ZB,2025-10-16,116.984499,117.945166,116.860542,117.79022,326963
ZB,2025-10-17,117.635274,117.666263,117.263403,117.418349,207546
ZB,2025-10-20,117.79022,117.914177,117.635274,117.883188,188189
ZB,2025-10-21,118.286048,118.471984,118.131102,118.22407,204137
ZB,2025-10-22,118.22407,118.379016,118.038134,118.317038,283043
ZB,2025-10-23,117.821209,117.945166,117.511317,117.666263,255206
ZB,2025-10-24,117.821209,117.821209,117.35637,117.542306,197094
ZB,2025-10-27,117.449338,118.007145,117.201424,118.007145,209669
ZB,2025-10-28,117.883188,118.255059,117.852199,118.131102,178351
ZB,2025-10-29,117.945166,117.945166,116.891531,116.922521,292382
ZB,2025-10-30,116.395703,116.95351,116.333724,116.488671,294305
ZB,2025-10-31,116.643617,116.705596,116.271746,116.581639,310663
ZB,2025-11-03,116.116799,116.333724,115.930864,116.147789,251158
ZB,2025-11-04,116.302735,116.550649,116.240757,116.457681,149002
ZB,2025-11-05,115.992842,116.054821,115.373057,115.466025,309691
ZB,2025-11-06,116.054821,116.457681,116.054821,116.333724,218598
ZB,2025-11-07,115.899875,116.457681,115.868885,116.08581,225843
ZB,2025-11-10,116.023832,116.209767,115.837896,115.930864,181711
ZB,2025-11-11,116.488671,116.581639,116.302735,116.488671,63661
ZB,2025-11-12,116.51966,116.860542,116.426692,116.581639,255857
ZB,2025-11-13,116.240757,116.488671,115.930864,115.992842,298207
ZB,2025-11-14,116.395703,116.488671,115.466025,115.528003,288943
ZB,2025-11-17,115.68295,115.930864,115.558993,115.68295,238390
ZB,2025-11-18,116.08581,116.240757,115.497014,115.837896,262524
ZB,2025-11-19,115.961853,116.08581,115.466025,115.528003,299165
ZB,2025-11-20,115.744928,116.178778,115.744928,116.054821,302398
ZB,2025-11-21,116.426692,116.426692,115.961853,116.240757,259139
ZB,2025-11-24,116.643617,116.798563,116.457681,116.798563,173470
ZB,2025-11-25,117.015488,117.35637,116.95351,117.263403,132127
ZB,2025-11-26,116.891531,117.325381,116.550649,117.232413,25117
ZB,2025-11-27,117.294392,117.294392,117.232413,117.232413,136
ZB,2025-11-28,117.139445,117.139445,116.643617,116.860542,1140
ZB,2025-12-01,115.837896,116.054821,115.68295,115.806907,2082
ZB,2025-12-02,115.528003,115.868885,115.497014,115.868885,678
ZB,2025-12-03,115.961853,116.209767,115.806907,116.178778,414
ZB,2025-12-04,115.806907,115.806907,115.558993,115.558993,228
ZB,2025-12-05,115.404046,115.404046,115.125143,115.187121,79
ZB,2025-12-08,114.660304,114.81525,114.567336,114.81525,52
ZB,2025-12-09,114.722282,114.939207,114.722282,114.753272,266
ZB,2025-12-10,115.125143,115.311078,114.939207,115.094154,122
ZB,2025-12-11,115.713939,115.713939,115.001186,115.001186,11
ZB,2025-12-12,114.474368,114.474368,114.319422,114.350411,230
ZB,2025-12-15,114.629314,114.629314,114.505357,114.505357,255
ZB,2025-12-16,114.846239,114.846239,114.846239,114.846239,12
ZB,2025-12-17,114.939207,114.939207,114.81525,114.908218,57
ZB,2025-12-18,115.497014,115.497014,115.311078,115.342068,19
ZB,2025-12-19,115.123853,115.310894,114.936812,115.061506,141790
ZB,2025-12-22,114.905638,114.999159,114.749771,114.936812,116829
ZB,2025-12-23,114.500382,115.092679,114.469209,115.061506,175262
ZB,2025-12-24,115.279721,115.529109,115.123853,115.466762,95856
ZB,2025-12-25,115.279721,115.529109,115.123853,115.466762,0
ZB,2025-12-26,115.622629,115.684977,115.123853,115.404415,120279
ZB,2025-12-29,115.591456,115.747324,115.373241,115.684977,146236
ZB,2025-12-30,115.373241,115.747324,115.310894,115.591456,185327
ZB,2025-12-31,115.279721,115.560282,114.843291,114.967985,275165
ZB,2026-01-02,115.061506,115.061506,114.593903,114.687424,205598
ZB,2026-01-05,114.843291,115.310894,114.749771,115.092679,274127
ZB,2026-01-06,114.874465,115.123853,114.531556,114.874465,293441
ZB,2026-01-07,115.560282,115.747324,115.217374,115.435588,315832
ZB,2026-01-08,115.092679,115.404415,114.999159,115.310894,266222
ZB,2026-01-09,114.936812,115.622629,114.749771,115.591456,363438
ZB,2026-01-12,115.248547,115.622629,115.123853,115.435588,286698
ZB,2026-01-13,115.591456,115.653803,115.248547,115.404415,256444
ZB,2026-01-14,115.591456,116.183753,115.591456,116.121406,312781
ZB,2026-01-15,116.2461,116.277274,115.809671,115.809671,262800
ZB,2026-01-16,115.591456,115.778497,115.092679,115.217374,361536
ZB,2026-01-19,114.562729,114.687424,114.469209,114.531556,32220
ZB,2026-01-20,114.001606,114.375688,113.876912,113.908085,322214
ZB,2026-01-21,114.095126,114.843291,113.939259,114.749771,467764
ZB,2026-01-22,114.562729,115.030332,114.406862,114.967985,300819
ZB,2026-01-23,115.030332,115.217374,114.718597,115.217374,263712
ZB,2026-01-26,115.653803,115.747324,115.404415,115.560282,214512
ZB,2026-01-27,115.404415,115.560282,114.718597,114.780944,293933
ZB,2026-01-28,114.812118,114.936812,114.469209,114.843291,266388
ZB,2026-01-29,114.375688,114.999159,114.313341,114.905638,352153
ZB,2026-01-30,114.625076,114.905638,114.438035,114.749771,446289
ZB,2026-02-02,114.625076,114.687424,114.157473,114.250994,307098
ZB,2026-02-03,114.1263,114.531556,114.032779,114.438035,307590
ZB,2026-02-04,114.219821,114.406862,114.095126,114.250994,283542
ZB,2026-02-05,114.749771,115.466762,114.531556,115.435588,368653
ZB,2026-02-06,115.279721,115.342068,114.936812,115.217374,197691
ZB,2026-02-09,114.967985,115.373241,114.812118,115.1862,202508
ZB,2026-02-10,115.996712,116.339621,115.996712,116.15258,289677
ZB,2026-02-11,115.747324,116.214927,115.653803,115.872018,325444
ZB,2026-02-12,116.090232,117.056612,116.090232,116.963091,397593
ZB,2026-02-13,117.430694,117.648909,117.337174,117.493041,311650
ZB,2026-02-16,117.74243,117.991818,117.711256,117.711256,33912
ZB,2026-02-17,117.74243,117.867124,117.555388,117.586562,301026
ZB,2026-02-18,117.430694,117.586562,117.21248,117.306,319381
