"asset_id","trade_date","open","high","low","close","volume","ts"
"MES","2025-10-30",6999.463842,7020.53433,6956.561282,7000.98701,983570,"2026-04-01T16:16:09.354631Z"
"MES","2025-10-31",7008.85671,7009.110572,6949.199304,6978.139493,993913,"2026-04-01T16:16:09.356928Z"
"MES","2025-11-03",7014.949381,7016.218688,6955.291975,6990.324835,730370,"2026-04-01T16:16:09.357814Z"
"MES","2025-11-04",6915.435751,6955.291975,6899.69635,6911.37397,1008068,"2026-04-01T16:16:09.359061Z"
"MES","2025-11-05",6903.250408,6963.415537,6894.619124,6932.952181,785209,"2026-04-01T16:16:09.360036Z"
"MES","2025-11-06",6917.720502,6926.605648,6837.500331,6868.979132,1467338,"2026-04-01T16:16:09.361295Z"
"MES","2025-11-07",6827.345879,6870.248439,6758.295604,6869.740716,1581517,"2026-04-01T16:16:09.362403Z"
"MES","2025-11-10",6921.020699,6972.046821,6897.919321,6963.161676,950639,"2026-04-01T16:16:09.363587Z"
"MES","2025-11-11",6948.183859,6986.516916,6935.490794,6980.170383,840378,"2026-04-01T16:16:09.364915Z"
"MES","2025-11-12",6997.686813,6998.956119,6957.830588,6979.408799,956367,"2026-04-01T16:16:09.365826Z"
"MES","2025-11-13",6953.007224,6956.307421,6850.193396,6866.440519,1604133,"2026-04-01T16:16:09.367200Z"
"MES","2025-11-14",6795.359355,6900.457934,6773.527282,6869.486855,1683759,"2026-04-01T16:16:09.368441Z"
"MES","2025-11-17",6838.261915,6879.387446,6761.088079,6800.690442,1499023,"2026-04-01T16:16:09.369438Z"
"MES","2025-11-18",6759.818772,6790.53599,6695.845724,6730.117,1875213,"2026-04-01T16:16:09.373033Z"
"MES","2025-11-19",6745.094817,6812.621923,6724.532051,6799.167274,1531564,"2026-04-01T16:16:09.374285Z"
"MES","2025-11-20",6869.486855,6896.142292,6651.419996,6653.450886,2174470,"2026-04-01T16:16:09.375431Z"
"MES","2025-11-21",6682.898797,6780.88926,6640.50396,6733.924919,1866559,"2026-04-01T16:16:09.376742Z"
"MES","2025-11-24",6760.580356,6835.723302,6749.410459,6828.869047,1106611,"2026-04-01T16:16:09.377788Z"
"MES","2025-11-25",6820.237762,6897.411598,6777.589063,6885.480117,1235933,"2026-04-01T16:16:09.378497Z"
"MES","2025-11-26",6910.104663,6952.24564,6900.711795,6935.490794,944108,"2026-04-01T16:16:09.379513Z"
"MES","2025-11-27",6934.72921,6937.267823,6930.159706,6933.459903,19808,"2026-04-01T16:16:09.380969Z"
"MES","2025-11-28",6939.298713,6969.76207,6936.7601,6963.415537,193691,"2026-04-01T16:16:09.382091Z"
"MES","2025-12-01",6918.735948,6961.384647,6917.974364,6932.190597,958259,"2026-04-01T16:16:09.382974Z"
"MES","2025-12-02",6949.960888,6969.508208,6923.05159,6948.43772,1081120,"2026-04-01T16:16:09.383927Z"
"MES","2025-12-03",6934.983071,6979.408799,6925.590203,6970.777515,857494,"2026-04-01T16:16:09.384903Z"
"MES","2025-12-04",6982.455135,6983.216719,6941.837326,6971.79296,1003323,"2026-04-01T16:16:09.385938Z"
"MES","2025-12-05",6981.693551,7011.649185,6972.300683,6985.755332,1002464,"2026-04-01T16:16:09.386943Z"
"MES","2025-12-08",6992.101864,6992.609587,6940.821881,6970.269792,759676,"2026-04-01T16:16:09.388233Z"
"MES","2025-12-09",6956.307421,6979.154938,6949.453165,6952.24564,765544,"2026-04-01T16:16:09.389289Z"
"MES","2025-12-10",6949.199304,7014.69552,6936.252378,6999.717703,1083545,"2026-04-01T16:16:09.391178Z"
"MES","2025-12-11",6974.331573,7036.01987,6943.614355,7031.450366,1040999,"2026-04-01T16:16:09.392791Z"
"MES","2025-12-12",7002.764039,7009.618294,6910.104663,6939.044852,1478898,"2026-04-01T16:16:09.393731Z"
"MES","2025-12-15",6977.124047,6978.139493,6911.120109,6929.144261,414528,"2026-04-01T16:16:09.394595Z"
"MES","2025-12-16",6910.104663,6929.144261,6866.186658,6897.919321,243096,"2026-04-01T16:16:09.395573Z"
"MES","2025-12-17",6915.435751,6921.274561,6825.822711,6838.261915,180068,"2026-04-01T16:16:09.396626Z"
"MES","2025-12-18",6892.080511,6923.813174,6864.155768,6876.087249,174224,"2026-04-01T16:16:09.397725Z"
"MES","2025-12-19",6900.525929,6948.899399,6899.014258,6946.883838,660341,"2026-04-01T16:16:09.398861Z"
"MES","2025-12-22",6975.605586,6990.470351,6962.252493,6984.675612,634536,"2026-04-01T16:16:09.400447Z"
"MES","2025-12-23",6973.086135,7017.932373,6972.582244,7011.633744,509046,"2026-04-01T16:16:09.401560Z"
"MES","2025-12-24",7013.145415,7042.371053,7011.129853,7034.308808,242505,"2026-04-01T16:16:09.402508Z"
"MES","2025-12-25",7013.145415,7042.371053,7011.129853,7034.308808,0,"2026-04-01T16:16:09.403674Z"
"MES","2025-12-26",7037.584095,7048.417737,7023.223221,7031.285466,453386,"2026-04-01T16:16:09.404584Z"
"MES","2025-12-29",7005.335115,7021.963495,6990.218405,7010.374018,609501,"2026-04-01T16:16:09.405796Z"
"MES","2025-12-30",7004.075389,7015.664866,6994.501473,6999.288431,480142,"2026-04-01T16:16:09.406951Z"
"MES","2025-12-31",6999.288431,7001.555937,6943.608551,6947.387729,608114,"2026-04-01T16:16:09.408105Z"
"MES","2026-01-02",6981.65227,6993.745638,6919.925706,6954.442193,1150221,"2026-04-01T16:16:09.409118Z"
"MES","2026-01-05",6988.202844,7017.680428,6986.439228,6997.77676,735960,"2026-04-01T16:16:09.410179Z"
"MES","2026-01-06",7000.800102,7046.15023,6999.288431,7042.874943,641064,"2026-04-01T16:16:09.411894Z"
"MES","2026-01-07",7043.378834,7061.26694,7011.885689,7020.955715,834856,"2026-04-01T16:16:09.412986Z"
"MES","2026-01-08",7007.602621,7032.041302,6993.997583,7025.490727,961396,"2026-04-01T16:16:09.414459Z"
"MES","2026-01-09",7024.734892,7072.352527,7009.618183,7058.747488,858674,"2026-04-01T16:16:09.415616Z"
"MES","2026-01-12",7023.727111,7079.910882,7022.719331,7066.053898,610661,"2026-04-01T16:16:09.416685Z"
"MES","2026-01-13",7073.108362,7078.903101,7031.033521,7053.45664,985823,"2026-04-01T16:16:09.417963Z"
"MES","2026-01-14",7026.498508,7033.804918,6976.865312,7014.405141,1236110,"2026-04-01T16:16:09.419499Z"
"MES","2026-01-15",7063.534446,7071.848637,7029.01796,7037.83604,941009,"2026-04-01T16:16:09.420750Z"
"MES","2026-01-16",7050.937188,7056.479982,7014.657086,7032.293247,986244,"2026-04-01T16:16:09.422137Z"
"MES","2026-01-19",6950.159125,6970.818628,6940.837154,6967.039451,120200,"2026-04-01T16:16:09.423467Z"
"MES","2026-01-20",6925.216555,6958.725261,6875.583359,6890.700068,1081597,"2026-04-01T16:16:09.425245Z"
"MES","2026-01-21",6906.320668,6999.288431,6890.448123,6969.055012,1429399,"2026-04-01T16:16:09.426890Z"
"MES","2026-01-22",7010.122073,7022.971276,6979.384764,6994.249528,853446,"2026-04-01T16:16:09.427933Z"
"MES","2026-01-23",6988.95868,7018.184318,6978.880873,6987.950899,803414,"2026-04-01T16:16:09.429075Z"
"MES","2026-01-26",7012.137634,7049.677463,7006.09095,7031.285466,600938,"2026-04-01T16:16:09.430068Z"
"MES","2026-01-27",7048.669682,7073.360307,7042.622998,7063.786391,534978,"2026-04-01T16:16:09.431300Z"
"MES","2026-01-28",7077.39143,7085.957565,7031.537411,7071.344746,677035,"2026-04-01T16:16:09.432353Z"
"MES","2026-01-29",7069.58113,7076.383649,6951.670796,7044.386614,1165905,"2026-04-01T16:16:09.433317Z"
"MES","2026-01-30",7020.451824,7045.14245,6972.582244,7015.412921,1018730,"2026-04-01T16:16:09.434678Z"
"MES","2026-02-02",6997.524815,7072.100582,6995.509254,7057.487763,692787,"2026-04-01T16:16:09.435788Z"
"MES","2026-02-03",7064.038337,7071.596691,6939.829374,6992.485912,1274746,"2026-04-01T16:16:09.437033Z"
"MES","2026-02-04",7003.319554,7014.657086,6915.894584,6982.660051,1330331,"2026-04-01T16:16:09.438180Z"
"MES","2026-02-05",6906.824558,6935.042416,6837.791585,6841.570762,1085749,"2026-04-01T16:16:09.439340Z"
"MES","2026-02-06",6909.595955,7019.695989,6903.297326,7000.296212,769356,"2026-04-01T16:16:09.440361Z"
"MES","2026-02-09",6989.210625,7054.968311,6978.125038,7038.087985,661127,"2026-04-01T16:16:09.441463Z"
"MES","2026-02-10",7044.386614,7060.76305,7011.129853,7024.482947,871637,"2026-04-01T16:16:09.442571Z"
"MES","2026-02-11",7058.495543,7066.053898,6984.927557,7017.176537,1105764,"2026-04-01T16:16:09.443924Z"
"MES","2026-02-12",7035.820479,7047.158011,6894.983136,6915.138748,1426543,"2026-04-01T16:16:09.445038Z"
"MES","2026-02-13",6904.808997,6951.418851,6862.230265,6899.014258,1133538,"2026-04-01T16:16:09.446087Z"
"MES","2026-02-16",6912.367352,6917.15431,6894.2273,6908.084284,172811,"2026-04-01T16:16:09.447294Z"
"MES","2026-02-17",6888.180616,6937.309922,6843.838269,6915.642639,1374351,"2026-04-01T16:16:09.454602Z"
"MES","2026-02-18",6927.232116,6979.636709,6914.634858,6945.624112,944222,"2026-04-01T16:16:09.456049Z"
"MES","2026-02-19",6924.208774,6948.143564,6900.777874,6925.4685,1096548,"2026-04-01T16:16:09.457861Z"
"MES","2026-02-20",6906.068723,6984.927557,6900.525929,6978.628928,1418945,"2026-04-01T16:16:09.459279Z"
"MES","2026-02-23",6961.748603,6984.423667,6886.165055,6911.107626,1351580,"2026-04-01T16:16:09.460407Z"
"MES","2026-02-24",6900.777874,6966.535561,6881.630042,6953.686357,1137206,"2026-04-01T16:16:09.462178Z"
"MES","2026-02-25",6984.423667,7042.371053,6982.911996,7029.52185,869350,"2026-04-01T16:16:09.463455Z"
"MES","2026-02-26",7015.160976,7015.160976,6924.208774,6957.71748,1575399,"2026-04-01T16:16:09.464546Z"
